Year,Month,Day,Hr1,Hr2,Hr3,Hr4,Hr5,Hr6,Hr7,Hr8,Hr9,Hr10,Hr11,Hr12,Hr13,Hr14,Hr15,Hr16,Hr17,Hr18,Hr19,Hr20,Hr21,Hr22,Hr23,Hr24,Hr25
2017,5,16,13245,12650,12320,12253,12463,13229,14705,16081,16742,17111,17319,17440,17549,17783,17920,18013,18265,18337,18034,17810,17983,17515,16145,14668,
2017,5,17,13595,12949,12583,12440,12600,13350,14868,16452,17381,18085,18689,19282,19866,20514,21029,21585,22048,22260,21936,21541,21532,21047,19437,17727,
2017,5,18,16432,15555,14979,14675,14684,15345,16968,18808,20256,21446,22518,23317,23803,24352,24838,25303,25578,25467,24777,24050,23549,22935,21281,19392,
2017,5,19,17816,16800,16208,15852,15846,16425,17974,19766,21065,22033,22806,23334,23669,24013,24230,24305,24200,23999,23416,22610,22138,21165,19495,17594,
2017,5,20,16024,14993,14303,13861,13699,13697,13959,14726,15537,15964,16160,16305,16250,16084,15957,15905,16011,16147,16148,16019,16258,16142,15304,14331,
2017,5,21,13463,12836,12433,12240,12169,12173,12386,13000,13856,14543,14986,15272,15372,15329,15329,15461,15753,16081,16205,16209,16503,16105,15024,13925,
2017,5,22,13105,12623,12352,12274,12494,13337,14836,16357,17240,17739,18082,18275,18307,18318,18298,18226,18218,18239,18049,17793,17682,17114,15812,14509,
2017,5,23,13544,12959,12630,12525,12727,13435,14911,16307,17030,17418,17649,17771,17774,17874,17838,17921,18041,18032,17758,17609,17799,17390,16075,14661,
2017,5,24,13583,12985,12647,12479,12667,13403,14885,16305,17097,17480,17823,17980,18052,18129,18163,18241,18315,18328,18034,17763,17922,17502,16176,14774,
2017,5,25,13714,13104,12720,12551,12685,13411,14851,16344,17178,17746,18088,18183,18096,18046,17876,17839,17893,17921,17703,17599,17558,17076,15888,14601,
2017,5,26,13657,13032,12670,12522,12654,13367,14657,16074,16954,17473,17829,18071,18129,18250,18126,17945,17984,17990,17743,17489,17468,17099,16034,14795,
2017,5,27,13774,13093,12658,12426,12332,12350,12758,13574,14509,15229,15758,16016,16114,16075,15963,15900,15932,15989,16052,16010,16171,16090,15325,14406,
2017,5,28,13515,12883,12457,12226,12150,12063,12231,12870,13757,14550,15199,15627,15854,15911,15881,15907,15971,16008,15928,15839,16072,15987,15242,14156,
2017,5,29,13354,12792,12408,12220,12216,12369,12665,13255,14180,15076,15747,16118,16254,16175,16076,16027,16204,16440,16461,16454,16563,16245,15147,13978,
2017,5,30,13128,12647,12342,12250,12414,13162,14657,16226,17013,17510,17850,18006,18028,18088,17993,17923,17996,18022,17948,17772,17642,17135,15881,14515,
2017,5,31,13551,13017,12682,12520,12669,13388,14832,16301,17167,17643,17917,18022,18160,18368,18480,18698,19020,19136,18835,18377,18189,17831,16557,15095,
2017,6,1,13999,13310,12887,12711,12834,13504,15043,16492,17384,17946,18354,18729,18985,19184,19187,19323,19451,19489,19113,18624,18501,18099,16795,15355,
2017,6,2,14215,13450,12977,12718,12806,13397,14874,16277,17189,17700,17995,18225,18270,18474,18480,18492,18450,18357,17985,17538,17282,17089,16080,14897,
2017,6,3,13861,13136,12681,12471,12422,12486,12976,13886,14706,15284,15559,15775,15840,15749,15745,15825,16060,16230,16295,16205,16227,16205,15472,14455,
2017,6,4,13570,12929,12474,12209,12128,12078,12313,12972,13956,14851,15518,15936,16065,16204,16142,16122,16238,16443,16511,16531,16609,16335,15382,14271,
2017,6,5,13412,12862,12593,12506,12704,13490,15000,16523,17504,18068,18403,18718,18772,18816,18760,18769,18853,18861,18619,18333,18091,17412,16074,14735,
2017,6,6,13754,13151,12779,12638,12820,13511,15013,16505,17268,17701,18001,18193,18128,18032,17841,17763,17856,17889,17692,17468,17415,16866,15640,14313,
2017,6,7,13380,12834,12516,12400,12581,13218,14670,16016,16668,17019,17238,17379,17364,17512,17526,17609,17779,17829,17683,17451,17435,17268,16064,14628,
2017,6,8,13520,12869,12496,12364,12505,13114,14570,16023,16864,17358,17823,18136,18289,18422,18412,18437,18427,18332,18008,17766,17685,17351,16093,14675,
2017,6,9,13568,12948,12538,12386,12517,13077,14557,16058,16952,17538,17978,18297,18549,18893,19126,19339,19606,19679,19364,18880,18539,18292,17233,15873,
2017,6,10,14717,13880,13369,13099,13018,13037,13467,14524,15810,16882,17634,18279,18764,19135,19442,19741,20051,20228,20079,19691,19453,19346,18444,17269,
2017,6,11,16190,15389,14755,14354,14153,13960,14297,15360,16847,18369,19738,20723,21460,22034,22548,23017,23547,23944,23905,23566,23259,23055,21663,20000,
2017,6,12,18568,17562,16895,16494,16516,17002,18528,20616,22329,23763,25042,26062,26878,27625,28140,28628,29000,29049,28525,27741,26933,26241,24363,22192,
2017,6,13,20457,19275,18440,17973,17869,18349,19843,21792,23376,24744,26098,27186,27931,28631,28968,29116,29126,29035,28348,27321,26616,25805,23989,21984,
2017,6,14,20344,19247,18377,17748,17515,17839,19070,20541,21277,21781,22469,22958,23247,23789,24181,24492,24638,24365,23540,22519,21665,21061,19498,17760,
2017,6,15,16258,15387,14812,14530,14547,15057,16452,18082,19079,19740,20289,20696,21001,21349,21561,21789,21958,21835,21172,20518,20087,19703,18375,16900,
2017,6,16,15746,14998,14507,14266,14332,14947,16339,17909,19012,19720,20221,20508,20629,20779,20773,20747,20713,20575,20143,19800,19460,19187,18141,16813,
2017,6,17,15720,14982,14494,14196,14128,14226,14665,15774,17163,18317,19170,19745,20002,20064,20081,20273,20513,20644,20550,20279,20135,20028,19210,18071,
2017,6,18,17018,16222,15659,15393,15250,15200,15524,16560,18022,19317,20566,21639,22554,23110,23418,23536,23766,23807,23424,22902,22723,22516,21377,19897,
2017,6,19,18608,17710,17106,16846,16932,17648,19284,21220,22707,23797,24747,25429,25734,25870,25999,26164,25845,25012,24132,23429,22769,22045,20603,18928,
2017,6,20,17607,16807,16246,16015,16116,16779,18297,20072,21273,22004,22567,22935,23306,23693,23923,24179,24291,24145,23535,22813,22118,21758,20343,18738,
2017,6,21,17448,16613,16049,15728,15797,16341,17891,19603,20791,21520,22246,22799,23097,23268,23481,23922,24163,23883,23300,22611,21888,21515,20140,18492,
2017,6,22,17070,16126,15485,15127,15091,15537,17011,18771,20044,21009,21773,22396,22845,23236,23563,24082,24582,24683,24128,23392,23016,22856,21681,20238,
2017,6,23,18933,18074,17488,17174,17230,17843,19400,21358,22893,24004,24786,25329,25690,25859,25497,25500,25589,25430,24822,24186,23706,23404,22337,20924,
2017,6,24,19599,18564,17753,17215,16951,16857,17124,18024,19097,20331,21450,22222,22509,22541,22595,22721,22753,22694,22484,21837,21192,21018,20123,18782,
2017,6,25,17538,16453,15742,15196,14894,14631,14889,15783,17003,18215,19211,19914,20423,20696,20741,20652,20804,20972,20826,20340,19990,19950,19056,17739,
2017,6,26,16541,15560,14929,14586,14637,15104,16299,17902,19182,20086,20718,21147,21504,21736,21874,22007,22114,21993,21438,20724,20236,19917,18725,17312,
2017,6,27,16033,15258,14717,14408,14499,15015,16224,17608,18697,19497,19882,20327,20602,20930,21131,21302,21281,21019,20559,19929,19491,19260,18103,16702,
2017,6,28,15496,14642,14128,13824,13917,14401,15670,17187,18259,19001,19574,19970,20284,20680,20889,21204,21581,21711,21255,20564,20179,19998,18796,17251,
2017,6,29,16028,15158,14597,14325,14436,15012,16232,17876,19144,20180,20931,21520,21944,22435,22817,23063,23271,23200,22531,21966,21700,21539,20419,18932,
2017,6,30,17636,16729,16137,15827,15880,16451,17806,19468,20918,22087,23097,23919,24551,25164,25622,25968,26059,25624,24836,23992,23361,22984,21894,20415,
2017,7,1,19006,17948,17162,16642,16358,16320,16747,17750,19076,20293,21328,22135,22690,22868,22764,22601,22711,22628,22151,21645,21072,20875,20023,18829,
2017,7,2,17685,16844,16231,15817,15584,15363,15635,16597,17969,19275,20393,21257,21957,22505,22951,23402,23755,23935,23570,22860,22280,22166,21249,19940,
2017,7,3,18659,17629,16864,16414,16307,16545,17536,19144,20653,21857,22826,23549,24037,24569,24946,25147,25272,24958,24275,23472,22606,22161,20944,19395,
2017,7,4,18038,17024,16265,15737,15411,15246,15505,16286,17337,18326,19157,19977,20601,21009,21403,21754,22004,22007,21792,21168,20529,20118,19315,18214,
2017,7,5,17046,16159,15602,15305,15327,15676,16873,18635,20120,21270,22326,23142,23770,24334,24808,25182,25480,25363,24605,23614,22715,22308,21012,19313,
2017,7,6,17898,16936,16349,16003,16052,16605,17810,19392,20608,21449,22076,22490,22747,23081,23411,23726,23825,23648,23012,22350,22034,21809,20612,19176,
2017,7,7,17822,16969,16418,16070,16114,16717,17978,19580,20811,21694,22166,22419,22552,22845,23089,23399,23802,23986,23544,22805,22212,21818,20726,19343,
2017,7,8,17967,17032,16339,15860,15626,15626,15940,16992,18335,19517,20565,21392,21927,22350,22566,22725,22779,22566,22027,21377,20740,20477,19506,18211,
2017,7,9,17084,16121,15385,14851,14534,14293,14428,15194,16250,17332,18208,18896,19396,19829,20245,20688,21163,21529,21458,20952,20563,20488,19457,18086,
2017,7,10,16926,16071,15501,15180,15238,15762,16993,18759,20132,21238,22189,22878,23489,23970,24487,24994,25216,25156,24464,23816,23362,22927,21665,20117,
2017,7,11,18746,17820,17212,16893,16948,17581,18968,20839,22385,23268,23931,24819,25554,26232,26515,26746,27063,27021,26569,25913,25363,24923,23299,21417,
2017,7,12,19841,18799,18084,17719,17727,18323,19661,21431,22885,24134,25270,26283,27038,27771,28139,28382,28523,28395,27606,26855,26424,25783,24135,22232,
2017,7,13,20696,19669,18953,18575,18546,19097,20396,22317,23888,25279,26510,27390,27844,27951,27724,27514,27304,26672,25373,24612,24212,23651,22218,20407,
2017,7,14,18843,17780,17070,16597,16495,16974,18034,19318,20338,21073,21597,21994,22161,22264,22182,22035,21987,21843,21311,20869,20525,20103,19085,17843,
2017,7,15,16696,15918,15353,15037,14928,15066,15418,16313,17533,18596,19547,20336,20882,21229,21446,21742,22004,22120,21986,21393,20932,20815,19861,18600,
2017,7,16,17348,16376,15697,15206,14938,14784,14999,15875,17295,18621,19792,20755,21450,21986,22502,22996,23464,23782,23529,22955,22568,22253,21125,19681,
2017,7,17,18401,17480,16840,16510,16565,17201,18447,20304,21872,23161,24446,25290,25795,26277,26586,26854,26980,26842,26108,25325,24662,24043,22555,20801,
2017,7,18,19337,18362,17649,17257,17239,17804,19105,20997,22393,23615,24764,25686,26367,27025,27535,27944,28112,28220,27702,26739,26026,25474,23828,21959,
2017,7,19,20354,19145,18393,17929,17888,18476,19836,21812,23508,24940,26113,27185,27781,28363,28846,29322,29670,29699,29229,28385,27612,27002,25229,23225,
2017,7,20,21505,20259,19464,18844,18825,19278,20517,22464,24176,25614,27025,28176,28856,29264,29369,29345,29423,29005,28378,27650,26984,26153,24404,22471,
2017,7,21,20902,19768,18982,18532,18484,18998,20271,22150,23830,25216,26314,27259,27985,28683,29194,29421,29622,29550,28750,27667,26809,26202,24796,23074,
2017,7,22,21588,20379,19558,18982,18538,18337,18477,19541,20889,22201,23289,24101,24597,24815,24816,24906,24943,24644,24067,23511,23362,23119,22099,20681,
2017,7,23,19360,18299,17567,17116,16872,16795,16843,17451,18519,19697,20961,21920,22421,22576,22600,22644,22711,22645,22342,21909,21911,21718,20686,19381,
2017,7,24,18231,17448,16953,16641,16729,17396,18521,19819,20899,21556,21735,21687,21527,21402,21285,21192,21184,21030,20586,20113,19822,19209,17884,16573,
2017,7,25,15562,14843,14414,14176,14308,14980,16143,17487,18491,19168,19538,19741,19763,19928,19980,19935,19971,19924,19516,19194,19124,18777,17643,16327,
2017,7,26,15264,14579,14133,13913,13985,14611,15806,17327,18476,19333,19977,20486,20775,21117,21465,21749,21949,21776,21198,20506,20268,19863,18580,17115,
2017,7,27,15985,15242,14775,14519,14614,15324,16530,18049,19246,20156,20834,21344,21813,22220,22372,22386,22450,22482,22199,21861,21802,21514,20312,18847,
2017,7,28,17547,16655,16057,15700,15731,16322,17486,19190,20580,21628,22482,23109,23619,24117,24307,24450,24412,24100,23263,22539,22148,21661,20403,18913,
2017,7,29,17571,16484,15799,15329,15033,14974,15138,15742,16621,17415,17908,18184,18329,18379,18440,18498,18763,18997,18906,18554,18385,18089,17197,16120,
2017,7,30,15144,14448,13928,13594,13414,13366,13445,14107,15130,16191,17038,17757,18314,18860,19359,19907,20582,21016,20984,20504,20267,20006,18854,17533,
2017,7,31,16345,15504,14973,14654,14736,15345,16458,18154,19641,20917,21944,22834,23621,24400,25124,25788,26292,26327,25681,24736,24109,23313,21720,19977,
2017,8,1,18499,17464,16758,16354,16302,16888,18106,19922,21453,22745,23985,24977,25771,26490,27120,27650,27999,27958,27274,26206,25487,24682,22960,21117,
2017,8,2,19563,18522,17795,17358,17320,17933,19161,20839,22168,23290,24587,25552,26276,26606,26692,26693,26436,25507,24527,23758,23394,22752,21299,19560,
2017,8,3,18244,17332,16726,16325,16350,16989,18115,19831,21342,22492,23688,24697,25493,26297,26907,27395,27528,27161,26172,25168,24690,23967,22619,20835,
2017,8,4,19346,18346,17695,17327,17352,17968,19217,20734,21893,23041,24306,25338,25973,26322,26515,26592,26488,25990,25125,24276,23781,23058,21796,20300,
2017,8,5,19016,18059,17472,17036,16821,16841,16919,17524,18600,19514,20211,20573,20832,20781,20735,20863,21062,20966,20439,19626,19307,18930,18088,16999,
2017,8,6,15986,15126,14516,14103,13892,13865,13867,14503,15434,16232,16988,17558,18022,18212,18430,18579,18848,19034,18906,18661,18839,18575,17591,16411,
2017,8,7,15460,14792,14387,14236,14403,15167,16378,17863,19113,19933,20534,20867,20971,21035,20903,20688,20512,20292,19931,19635,19503,18910,17729,16485,
2017,8,8,15434,14733,14353,14166,14308,15084,16339,17776,18848,19556,20080,20398,20701,21065,21374,21680,21985,22048,21715,21057,20769,20171,18887,17403,
2017,8,9,16223,15394,14802,14500,14520,15150,16262,17818,19096,20047,20820,21506,22161,22833,23434,23873,24173,24236,23579,22681,22336,21621,20107,18469,
2017,8,10,17128,16205,15538,15210,15228,15856,16983,18605,20083,21294,22308,23168,23808,24426,24830,25115,25300,24990,24101,23133,22739,21955,20485,18824,
2017,8,11,17486,16564,15961,15612,15568,16153,17232,18769,20184,21222,22135,22808,23246,23570,23699,23645,23566,23263,22512,21894,21675,21013,19846,18574,
2017,8,12,17436,16531,15691,15238,15049,15186,15439,16226,17395,18612,19532,20098,20418,20649,20746,20905,21213,21313,20970,20585,20762,20422,19537,18441,
2017,8,13,17408,16616,16026,15610,15407,15388,15387,16097,17342,18499,19512,20277,20790,21228,21555,21903,22317,22493,22179,21535,21511,20946,19754,18381,
2017,8,14,17193,16327,15764,15488,15598,16288,17396,18834,20133,21313,22180,22806,23260,23787,24053,24132,24117,23938,23467,23034,22980,22227,20840,19253,
2017,8,15,17902,17061,16480,16127,16173,16824,18068,19492,20715,21647,22374,22908,23171,23319,23212,23077,23117,23153,22797,22465,22415,21655,20361,18863,
2017,8,16,17625,16766,16169,15849,15892,16611,17805,19315,20689,21670,22671,23410,23982,24563,25035,25358,25545,25475,24743,23766,23409,22559,21032,19330,
2017,8,17,17945,16922,16197,15733,15641,16214,17284,18603,19730,20803,21670,22420,22928,23490,24006,24496,24662,24498,23805,23225,23237,22554,21410,20046,
2017,8,18,18924,18150,17663,17390,17502,18298,19657,21180,22506,23482,24207,24825,25433,25821,26022,26245,26308,26026,25473,24741,24082,23159,21839,20383,
2017,8,19,19028,18095,17403,16947,16739,16829,17049,17994,19484,20803,21896,22674,23217,23547,23769,23939,24103,24035,23569,22864,22749,22102,21035,19739,
2017,8,20,18586,17565,16734,16160,15801,15642,15576,16187,17315,18429,19371,20188,20827,21347,21751,22178,22629,22871,22604,21986,22030,21252,20026,18637,
2017,8,21,17511,16689,16147,15880,15974,16649,17792,19312,20786,22068,23306,24328,25257,26154,26247,26043,26670,26817,26231,25489,25354,24383,22782,21026,
2017,8,22,19619,18659,18007,17648,17733,18483,19872,21499,23017,24398,25532,26653,27526,28300,28740,28968,28941,28741,27785,27073,26678,25363,23669,21466,
2017,8,23,19866,18808,18120,17683,17659,18318,19468,20592,21356,21964,22495,22916,23230,23611,23839,23939,24002,23843,23081,22301,22012,21068,19613,18114,
2017,8,24,16869,15991,15394,15079,15093,15721,16846,18221,19376,20228,20863,21298,21447,21554,21727,21918,22050,22028,21424,20810,20733,19873,18596,17196,
2017,8,25,16079,15272,14748,14465,14503,15140,16252,17508,18669,19556,20227,20615,20870,21086,21207,21171,21108,20851,20213,19794,19717,18890,17778,16584,
2017,8,26,15502,14717,14163,13831,13678,13851,14191,14904,15895,16784,17374,17747,17958,18100,18274,18442,18614,18732,18494,18197,18257,17609,16650,15593,
2017,8,27,14786,14251,13731,13458,13297,13353,13432,13916,14808,15655,16326,16852,17289,17590,17712,17957,18290,18576,18375,18265,18529,17827,16849,15784,
2017,8,28,14884,14260,13881,13718,13850,14572,15761,17129,18332,19191,19702,20027,20212,20424,20493,20517,20592,20431,19946,19676,19657,18757,17453,16103,
2017,8,29,15139,14422,14007,13799,13929,14645,16027,17263,18289,18924,19303,19490,19473,19579,19604,19593,19520,19398,19077,18979,18778,17934,16705,15418,
2017,8,30,14397,13840,13422,13260,13389,14095,15393,16665,17708,18318,18805,19165,19425,19802,20128,20502,20842,20880,20389,20064,19967,19152,17927,16527,
2017,8,31,15405,14691,14211,13995,14059,14804,16173,17502,18636,19570,20236,20758,21166,21514,21563,21401,21204,21035,20356,19984,19749,18783,17505,16144,
2017,9,1,14971,14163,13666,13394,13329,14028,15113,16226,17103,17622,17945,18092,18144,18284,18369,18397,18382,18274,17889,17834,17799,17090,16106,14912,
2017,9,2,13971,13338,12900,12683,12632,12800,13171,13778,14664,15361,15797,15960,15956,15908,15856,15891,15974,16166,16220,16548,16655,16136,15330,14459,
2017,9,3,13655,13098,12679,12483,12433,12547,12866,13420,14386,15270,15989,16378,16522,16469,16446,16391,16469,16630,16631,16783,16937,16381,15591,14674,
2017,9,4,13868,13253,12882,12667,12623,12859,13209,13756,14718,15655,16432,17010,17344,17613,17937,18373,18806,19080,18915,19093,19306,18630,17432,16169,
2017,9,5,15248,14630,14302,14126,14289,15188,16737,18183,19222,20275,21152,21813,22464,23029,23433,23714,23871,23742,23032,22785,22159,20898,19325,17793,
2017,9,6,16549,15722,15171,14898,14979,15833,17500,18880,19741,20314,20491,20479,20336,20263,20087,19949,19875,19861,19518,19524,19167,18183,16825,15534,
2017,9,7,14551,13928,13549,13365,13484,14310,15920,17077,17887,18466,18797,18992,19066,19252,19392,19508,19627,19595,19176,19159,18958,17990,16524,15162,
2017,9,8,14202,13535,13167,12944,13068,13922,15492,16681,17461,18019,18325,18511,18654,18778,18750,18726,18750,18652,18255,18214,18024,17238,16119,14916,
2017,9,9,13940,13281,12829,12599,12566,12838,13309,14009,14950,15602,16064,16240,16307,16329,16289,16311,16391,16500,16501,16761,16793,16223,15383,14430,
2017,9,10,13630,13032,12637,12391,12331,12460,12744,13247,14089,14795,15276,15594,15834,15970,16114,16307,16609,16912,17013,17388,17430,16595,15471,14369,
